,genre,ranking,title,year,link
1185,romance,86,Southside With You,2016,https://www.rottentomatoes.com/m/southside_with_you
1186,romance,87,The Quiet Man,1952,https://www.rottentomatoes.com/m/quiet_man
1187,romance,88,Strictly Ballroom,1992,https://www.rottentomatoes.com/m/1045568-strictly_ballroom
1188,romance,89,The Last of the Mohicans,1992,https://www.rottentomatoes.com/m/1040678-last_of_the_mohicans
1189,romance,90,Moonstruck,1987,https://www.rottentomatoes.com/m/moonstruck
1190,romance,91,The Duke Of Burgundy,2015,https://www.rottentomatoes.com/m/the_duke_of_burgundy
1191,romance,92,High Fidelity,2000,https://www.rottentomatoes.com/m/1095420-high_fidelity
1192,romance,93,Obvious Child,2014,https://www.rottentomatoes.com/m/obvious_child
1193,romance,94,The Spectacular Now,2013,https://www.rottentomatoes.com/m/the_spectacular_now
1194,romance,95,The Graduate,1967,https://www.rottentomatoes.com/m/graduate
1195,romance,96,The Piano,1993,https://www.rottentomatoes.com/m/piano
1196,romance,97,The General,1927,https://www.rottentomatoes.com/m/1008166-general
1197,romance,98,Crazy Heart,2009,https://www.rottentomatoes.com/m/crazy_heart
1198,romance,99,Their Finest,2017,https://www.rottentomatoes.com/m/their_finest_2017
1199,romance,100,Y Tu Mama Tambien,2001,https://www.rottentomatoes.com/m/y_tu_mama_tambien
1200,science_fiction__fantasy,1,Black Panther,2018,https://www.rottentomatoes.com/m/black_panther_2018
1201,science_fiction__fantasy,2,The Wizard of Oz,1939,https://www.rottentomatoes.com/m/the_wizard_of_oz_1939
1202,science_fiction__fantasy,3,Mad Max: Fury Road,2015,https://www.rottentomatoes.com/m/mad_max_fury_road
1203,science_fiction__fantasy,4,Wonder Woman,2017,https://www.rottentomatoes.com/m/wonder_woman_2017
1204,science_fiction__fantasy,5,E.T. The Extra-Terrestrial,1982,https://www.rottentomatoes.com/m/et_the_extraterrestrial
1205,science_fiction__fantasy,6,Snow White and the Seven Dwarfs,1937,https://www.rottentomatoes.com/m/1048445-snow_white_and_the_seven_dwarfs
1206,science_fiction__fantasy,7,Star Wars: The Last Jedi,2017,https://www.rottentomatoes.com/m/star_wars_the_last_jedi
1207,science_fiction__fantasy,8,The Bride of Frankenstein,1935,https://www.rottentomatoes.com/m/bride_of_frankenstein
1208,science_fiction__fantasy,9,The Shape of Water,2017,https://www.rottentomatoes.com/m/the_shape_of_water_2017
1209,science_fiction__fantasy,10,Thor: Ragnarok,2017,https://www.rottentomatoes.com/m/thor_ragnarok_2017
1210,science_fiction__fantasy,11,Arrival,2016,https://www.rottentomatoes.com/m/arrival_2016
1211,science_fiction__fantasy,12,Logan,2017,https://www.rottentomatoes.com/m/logan_2017
1212,science_fiction__fantasy,13,Metropolis,1927,https://www.rottentomatoes.com/m/1013775-metropolis
1213,science_fiction__fantasy,14,Gravity,2013,https://www.rottentomatoes.com/m/gravity_2013
1214,science_fiction__fantasy,15,Star Wars: Episode VII - The Force Awakens,2015,https://www.rottentomatoes.com/m/star_wars_episode_vii_the_force_awakens
1215,science_fiction__fantasy,16,"Nosferatu, a Symphony of Horror (Nosferatu, eine Symphonie des Grauens) (Nosferatu the Vampire)",1922,https://www.rottentomatoes.com/m/nosferatu
1216,science_fiction__fantasy,17,War for the Planet of the Apes,2017,https://www.rottentomatoes.com/m/war_for_the_planet_of_the_apes
1217,science_fiction__fantasy,18,Alien,1979,https://www.rottentomatoes.com/m/alien
1218,science_fiction__fantasy,19,Spider-Man: Homecoming,2017,https://www.rottentomatoes.com/m/spider_man_homecoming
1219,science_fiction__fantasy,20,Pinocchio,1940,https://www.rottentomatoes.com/m/pinocchio_1940
1220,science_fiction__fantasy,21,The Dark Knight,2008,https://www.rottentomatoes.com/m/the_dark_knight
1221,science_fiction__fantasy,22,Captain America: Civil War,2016,https://www.rottentomatoes.com/m/captain_america_civil_war
1222,science_fiction__fantasy,23,Dr. Strangelove Or How I Learned to Stop Worrying and Love the Bomb,1964,https://www.rottentomatoes.com/m/dr_strangelove
1223,science_fiction__fantasy,24,Frankenstein,1931,https://www.rottentomatoes.com/m/1007818-frankenstein
1224,science_fiction__fantasy,25,Harry Potter and the Deathly Hallows - Part 2,2011,https://www.rottentomatoes.com/m/harry_potter_and_the_deathly_hallows_part_2_2011
1225,science_fiction__fantasy,26,Ant-Man and the Wasp,2018,https://www.rottentomatoes.com/m/ant_man_and_the_wasp
1226,science_fiction__fantasy,27,Aliens,1986,https://www.rottentomatoes.com/m/1000617-aliens
1227,science_fiction__fantasy,28,Star Wars: Episode IV - A New Hope,1977,https://www.rottentomatoes.com/m/star_wars
1228,science_fiction__fantasy,29,Star Trek,2009,https://www.rottentomatoes.com/m/star_trek_11
1229,science_fiction__fantasy,30,Sorry to Bother You,2018,https://www.rottentomatoes.com/m/sorry_to_bother_you_2018
1230,science_fiction__fantasy,31,Blade Runner 2049,2017,https://www.rottentomatoes.com/m/blade_runner_2049
1231,science_fiction__fantasy,32,Invasion of the Body Snatchers,1956,https://www.rottentomatoes.com/m/1010678-invasion_of_the_body_snatchers
1232,science_fiction__fantasy,33,Kubo and the Two Strings,2016,https://www.rottentomatoes.com/m/kubo_and_the_two_strings_2016
1233,science_fiction__fantasy,34,The Martian,2015,https://www.rottentomatoes.com/m/the_martian
1234,science_fiction__fantasy,35,Marvel's The Avengers,2012,https://www.rottentomatoes.com/m/marvels_the_avengers
1235,science_fiction__fantasy,36,Avengers: Infinity War,2018,https://www.rottentomatoes.com/m/avengers_infinity_war
1236,science_fiction__fantasy,37,How to Train Your Dragon,2010,https://www.rottentomatoes.com/m/how_to_train_your_dragon
1237,science_fiction__fantasy,38,It's a Wonderful Life,1946,https://www.rottentomatoes.com/m/its_a_wonderful_life
1238,science_fiction__fantasy,39,Beauty and The Beast (La Belle et la bête),1946,https://www.rottentomatoes.com/m/1001902-beauty_and_the_beast
1239,science_fiction__fantasy,40,The Terminator,1984,https://www.rottentomatoes.com/m/terminator
1240,science_fiction__fantasy,41,Dumbo,1941,https://www.rottentomatoes.com/m/dumbo
1241,science_fiction__fantasy,42,WALL-E,2008,https://www.rottentomatoes.com/m/wall_e
1242,science_fiction__fantasy,43,Mary Poppins,1964,https://www.rottentomatoes.com/m/mary_poppins
1243,science_fiction__fantasy,44,Star Wars: Episode V - The Empire Strikes Back,1980,https://www.rottentomatoes.com/m/empire_strikes_back
1244,science_fiction__fantasy,45,2001: A Space Odyssey,1968,https://www.rottentomatoes.com/m/2001_a_space_odyssey
1245,science_fiction__fantasy,46,Iron Man,2008,https://www.rottentomatoes.com/m/iron_man
1246,science_fiction__fantasy,47,Miracle on 34th Street,1947,https://www.rottentomatoes.com/m/miracle_on_34th_street
1247,science_fiction__fantasy,48,The Discreet Charm Of The Bourgeoisie (Le Charme Discret de la Bourgeoisie),1972,https://www.rottentomatoes.com/m/discreet_charm_of_the_bourgeoisie
1248,science_fiction__fantasy,49,Snowpiercer,2014,https://www.rottentomatoes.com/m/snowpiercer
1249,science_fiction__fantasy,50,Her,2013,https://www.rottentomatoes.com/m/her
1250,science_fiction__fantasy,51,The Day the Earth Stood Still,1951,https://www.rottentomatoes.com/m/1005371-day_the_earth_stood_still
1251,science_fiction__fantasy,52,Forbidden Planet,1956,https://www.rottentomatoes.com/m/forbidden_planet
1252,science_fiction__fantasy,53,Guardians of the Galaxy,2014,https://www.rottentomatoes.com/m/guardians_of_the_galaxy
1253,science_fiction__fantasy,54,8 1/2,1963,https://www.rottentomatoes.com/m/8-12
1254,science_fiction__fantasy,55,Beauty and the Beast,1991,https://www.rottentomatoes.com/m/beauty_and_the_beast_1991
1255,science_fiction__fantasy,56,Doctor Strange,2016,https://www.rottentomatoes.com/m/doctor_strange_2016
1256,science_fiction__fantasy,57,Yellow Submarine,1968,https://www.rottentomatoes.com/m/beatles_the_yellow_submarine
1257,science_fiction__fantasy,58,Dawn Of The Planet Of The Apes,2014,https://www.rottentomatoes.com/m/dawn_of_the_planet_of_the_apes
1258,science_fiction__fantasy,59,The Princess Bride,1987,https://www.rottentomatoes.com/m/princess_bride
1259,science_fiction__fantasy,60,Ghostbusters (1984 Original),1984,https://www.rottentomatoes.com/m/ghostbusters
1260,science_fiction__fantasy,61,Pan's Labyrinth,2006,https://www.rottentomatoes.com/m/pans_labyrinth
1261,science_fiction__fantasy,62,The Nightmare Before Christmas,1993,https://www.rottentomatoes.com/m/nightmare_before_christmas
1262,science_fiction__fantasy,63,X-Men: Days of Future Past,2014,https://www.rottentomatoes.com/m/x_men_days_of_future_past
1263,science_fiction__fantasy,64,Looper,2012,https://www.rottentomatoes.com/m/looper
1264,science_fiction__fantasy,65,Big,1988,https://www.rottentomatoes.com/m/big
1265,science_fiction__fantasy,66,"Monsters, Inc.",2001,https://www.rottentomatoes.com/m/monsters_inc
1266,science_fiction__fantasy,67,Live Die Repeat: Edge of Tomorrow,2014,https://www.rottentomatoes.com/m/live_die_repeat_edge_of_tomorrow
1267,science_fiction__fantasy,68,The Lord of the Rings: The Two Towers,2002,https://www.rottentomatoes.com/m/the_lord_of_the_rings_the_two_towers
1268,science_fiction__fantasy,69,Groundhog Day,1993,https://www.rottentomatoes.com/m/groundhog_day
1269,science_fiction__fantasy,70,The Iron Giant,1999,https://www.rottentomatoes.com/m/iron_giant
1270,science_fiction__fantasy,71,Wings of Desire,1987,https://www.rottentomatoes.com/m/wings_of_desire
1271,science_fiction__fantasy,72,Spirited Away,2002,https://www.rottentomatoes.com/m/spirited_away
1272,science_fiction__fantasy,73,Back to the Future,1985,https://www.rottentomatoes.com/m/back_to_the_future
1273,science_fiction__fantasy,74,Ex Machina,2015,https://www.rottentomatoes.com/m/ex_machina
1274,science_fiction__fantasy,75,Song Of The Sea,2014,https://www.rottentomatoes.com/m/song_of_the_sea_2014
1275,science_fiction__fantasy,76,10 Cloverfield Lane,2016,https://www.rottentomatoes.com/m/10_cloverfield_lane
1276,science_fiction__fantasy,77,Godzilla (Gojira),1954,https://www.rottentomatoes.com/m/godzilla_1956
1277,science_fiction__fantasy,78,Fantasia,1940,https://www.rottentomatoes.com/m/fantasia
1278,science_fiction__fantasy,79,Captain America: The Winter Soldier,2014,https://www.rottentomatoes.com/m/captain_america_the_winter_soldier_2014
1279,science_fiction__fantasy,80,Jurassic Park,1993,https://www.rottentomatoes.com/m/jurassic_park
1280,science_fiction__fantasy,81,Babe,1995,https://www.rottentomatoes.com/m/1065598-babe
1281,science_fiction__fantasy,82,Solaris,1976,https://www.rottentomatoes.com/m/solaris_1976
1282,science_fiction__fantasy,83,Repo Man,1984,https://www.rottentomatoes.com/m/repo_man
1283,science_fiction__fantasy,84,Brazil,1985,https://www.rottentomatoes.com/m/1003033-brazil
1284,science_fiction__fantasy,85,The Lord of the Rings: The Return of the King,2003,https://www.rottentomatoes.com/m/the_lord_of_the_rings_the_return_of_the_king
1285,science_fiction__fantasy,86,Guardians of the Galaxy Vol. 2,2017,https://www.rottentomatoes.com/m/guardians_of_the_galaxy_vol_2
1286,science_fiction__fantasy,87,Jodorowsky's Dune,2014,https://www.rottentomatoes.com/m/jodorowskys_dune
1287,science_fiction__fantasy,88,Annihilation,2018,https://www.rottentomatoes.com/m/annihilation
1288,science_fiction__fantasy,89,Close Encounters of the Third Kind,1977,https://www.rottentomatoes.com/m/close_encounters_of_the_third_kind
1289,science_fiction__fantasy,90,The Seventh Seal (Det Sjunde inseglet),1957,https://www.rottentomatoes.com/m/seventh_seal
1290,science_fiction__fantasy,91,Spider-Man 2,2004,https://www.rottentomatoes.com/m/spiderman_2
1291,science_fiction__fantasy,92,Children of Men,2006,https://www.rottentomatoes.com/m/children_of_men
1292,science_fiction__fantasy,93,Blade Runner,1982,https://www.rottentomatoes.com/m/blade_runner
1293,science_fiction__fantasy,94,District 9,2009,https://www.rottentomatoes.com/m/district_9
1294,science_fiction__fantasy,95,The Secret World of Arrietty,2012,https://www.rottentomatoes.com/m/the_secret_world_of_arrietty
1295,science_fiction__fantasy,96,Source Code,2011,https://www.rottentomatoes.com/m/source_code
1296,science_fiction__fantasy,97,The Hunger Games: Catching Fire,2013,https://www.rottentomatoes.com/m/the_hunger_games_catching_fire
1297,science_fiction__fantasy,98,Young Frankenstein,1974,https://www.rottentomatoes.com/m/young_frankenstein
1298,science_fiction__fantasy,99,Eternal Sunshine Of The Spotless Mind,2004,https://www.rottentomatoes.com/m/eternal_sunshine_of_the_spotless_mind
1299,science_fiction__fantasy,100,The Evil Dead,1981,https://www.rottentomatoes.com/m/the-evil-dead
1300,special_interest,1,The Bride of Frankenstein,1935,https://www.rottentomatoes.com/m/bride_of_frankenstein
1301,special_interest,2,Frankenstein,1931,https://www.rottentomatoes.com/m/1007818-frankenstein
1302,special_interest,3,Man on Wire,2008,https://www.rottentomatoes.com/m/man_on_wire
1303,special_interest,4,Miracle on 34th Street,1947,https://www.rottentomatoes.com/m/miracle_on_34th_street
1304,special_interest,5,Life Itself,2014,https://www.rottentomatoes.com/m/life_itself
1305,special_interest,6,The Discreet Charm Of The Bourgeoisie (Le Charme Discret de la Bourgeoisie),1972,https://www.rottentomatoes.com/m/discreet_charm_of_the_bourgeoisie
1306,special_interest,7,Her,2013,https://www.rottentomatoes.com/m/her
1307,special_interest,8,Amy,2015,https://www.rottentomatoes.com/m/amy_2015
1308,special_interest,9,Taxi to the Dark Side,2007,https://www.rottentomatoes.com/m/taxi_to_the_dark_side
1309,special_interest,10,Blackfish,2013,https://www.rottentomatoes.com/m/blackfish_2013
1310,special_interest,11,Groundhog Day,1993,https://www.rottentomatoes.com/m/groundhog_day
1311,special_interest,12,Murderball,2005,https://www.rottentomatoes.com/m/murderball
1312,special_interest,13,Inside Job,2010,https://www.rottentomatoes.com/m/inside_job_2010
1313,special_interest,14,The Square (Al Midan),2013,https://www.rottentomatoes.com/m/the_square_2013
1314,special_interest,15,Jiro Dreams of Sushi,2012,https://www.rottentomatoes.com/m/jiro_dreams_of_sushi
1315,special_interest,16,Hoop Dreams,1994,https://www.rottentomatoes.com/m/hoop_dreams
1316,special_interest,17,Afghan Star,2009,https://www.rottentomatoes.com/m/afghan_star
1317,special_interest,18,Waltz with Bashir,2008,https://www.rottentomatoes.com/m/waltz_with_bashir
1318,special_interest,19,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",1999,https://www.rottentomatoes.com/m/mr_death_the_rise_and_fall_of_fred_a_leuchter_jr
1319,special_interest,20,The Interrupters,2011,https://www.rottentomatoes.com/m/the_interrupters_2011
1320,special_interest,21,The Overnighters,2014,https://www.rottentomatoes.com/m/the_overnighters
1321,special_interest,22,Capturing the Friedmans,2003,https://www.rottentomatoes.com/m/capturing_the_friedmans
1322,special_interest,23,Jodorowsky's Dune,2014,https://www.rottentomatoes.com/m/jodorowskys_dune
1323,special_interest,24,Elaine Stritch: Shoot Me,2014,https://www.rottentomatoes.com/m/elaine_stritch_shoot_me_2013
1324,special_interest,25,The Invisible War,2012,https://www.rottentomatoes.com/m/the_invisible_war
1325,special_interest,26,56 Up,2013,https://www.rottentomatoes.com/m/56_up
1326,special_interest,27,Last Train Home,2010,https://www.rottentomatoes.com/m/last_train_home-2009
1327,special_interest,28,Spellbound,2002,https://www.rottentomatoes.com/m/1122382-spellbound
1328,special_interest,29,Love Is Strange,2014,https://www.rottentomatoes.com/m/love_is_strange_2014
1329,special_interest,30,Enron: The Smartest Guys in the Room,2005,https://www.rottentomatoes.com/m/enron_the_smartest_guys_in_the_room
1330,special_interest,31,The Act Of Killing,2013,https://www.rottentomatoes.com/m/the_act_of_killing
1331,special_interest,32,Ai Weiwei: Never Sorry,2012,https://www.rottentomatoes.com/m/ai_weiwei_never_sorry_2012
1332,special_interest,33,This Is Not a Film,2012,https://www.rottentomatoes.com/m/this_is_not_a_film_2011
1333,special_interest,34,Restrepo,2010,https://www.rottentomatoes.com/m/restrepo
1334,special_interest,35,The King of Kong: A Fistful of Quarters,2007,https://www.rottentomatoes.com/m/king_of_kong
1335,special_interest,36,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,2003,https://www.rottentomatoes.com/m/the_fog_of_war_eleven_lessons_from_the_life_of_robert_s_mcnamara
1336,special_interest,37,Bowling for Columbine,2002,https://www.rottentomatoes.com/m/bowling_for_columbine
1337,special_interest,38,Cave of Forgotten Dreams,2011,https://www.rottentomatoes.com/m/cave_of_forgotten_dreams
1338,special_interest,39,The War Tapes,2006,https://www.rottentomatoes.com/m/war_tapes
1339,special_interest,40,Last Year at Marienbad (L'année dernière à Marienbad),1961,https://www.rottentomatoes.com/m/last_year_at_marienbad
1340,special_interest,41,How to Survive a Plague,2012,https://www.rottentomatoes.com/m/how_to_survive_a_plague
1341,special_interest,42,Sicko,2007,https://www.rottentomatoes.com/m/sicko
1342,special_interest,43,Undefeated,2012,https://www.rottentomatoes.com/m/undefeated_2012
1343,special_interest,44,Mea Maxima Culpa: Silence In The House Of God,2012,https://www.rottentomatoes.com/m/mea_maxima_culpa_silence_in_the_house_of_god
1344,special_interest,45,The Devil Came on Horseback,2007,https://www.rottentomatoes.com/m/devil_came_on_horseback
1345,special_interest,46,Blindsight,2006,https://www.rottentomatoes.com/m/blindsight
1346,special_interest,47,Let The Fire Burn,2013,https://www.rottentomatoes.com/m/let_the_fire_burn_2013
1347,special_interest,48,Call Me Kuchu,2013,https://www.rottentomatoes.com/m/call_me_kuchu_2011
1348,special_interest,49,For the Bible Tells Me So,2007,https://www.rottentomatoes.com/m/for_the_bible_tells_me_so
1349,special_interest,50,The Life and Times of Hank Greenberg,2000,https://www.rottentomatoes.com/m/the_life_and_times_of_hank_greenberg
1350,special_interest,51,Surfwise,2007,https://www.rottentomatoes.com/m/surfwise
1351,special_interest,52,The Queen of Versailles,2012,https://www.rottentomatoes.com/m/the_queen_of_versailles
1352,special_interest,53,The Imposter,2012,https://www.rottentomatoes.com/m/the_imposter_2012
1353,special_interest,54,Wordplay,2006,https://www.rottentomatoes.com/m/wordplay
1354,special_interest,55,Bus 174 (Ônibus 174),2003,https://www.rottentomatoes.com/m/bus_174
1355,special_interest,56,Burma VJ: Reporter i et Lukket Land (Burma VJ: Reporting from a Closed Country),2008,https://www.rottentomatoes.com/m/burma-vj
1356,special_interest,57,Muscle Shoals,2013,https://www.rottentomatoes.com/m/muscle_shoals_2013
1357,special_interest,58,No End in Sight,2007,https://www.rottentomatoes.com/m/no_end_in_sight
1358,special_interest,59,49 Up,2006,https://www.rottentomatoes.com/m/49_up
1359,special_interest,60,Winged Migration,2003,https://www.rottentomatoes.com/m/winged_migration
1360,special_interest,61,Marley,2012,https://www.rottentomatoes.com/m/marley
1361,special_interest,62,Finding Vivian Maier,2014,https://www.rottentomatoes.com/m/finding_vivian_maier
1362,special_interest,63,Sweetgrass,2009,https://www.rottentomatoes.com/m/sweetgrass
1363,special_interest,64,An Inconvenient Truth,2006,https://www.rottentomatoes.com/m/inconvenient_truth
1364,special_interest,65,"Bigger, Stronger, Faster*",2008,https://www.rottentomatoes.com/m/bigger_stronger_faster_asterisk
1365,special_interest,66,Trouble the Water,2008,https://www.rottentomatoes.com/m/trouble_the_water
1366,special_interest,67,A Film Unfinished,2010,https://www.rottentomatoes.com/m/film_unfinished
1367,special_interest,68,"Food, Inc.",2009,https://www.rottentomatoes.com/m/food_inc
1368,special_interest,69,To Be and to Have (Etre et Avoir),2003,https://www.rottentomatoes.com/m/to_be_and_to_have
1369,special_interest,70,The Salt of the Earth,2015,https://www.rottentomatoes.com/m/the_salt_of_the_earth
1370,special_interest,71,Chasing Ice,2012,https://www.rottentomatoes.com/m/chasing_ice_2012
1371,special_interest,72,The Wild Parrots of Telegraph Hill,2005,https://www.rottentomatoes.com/m/wild_parrots_of_telegraph_hill
1372,special_interest,73,Exit Through The Gift Shop,2010,https://www.rottentomatoes.com/m/exit_through_the_gift_shop
1373,special_interest,74,The Gatekeepers,2013,https://www.rottentomatoes.com/m/the_gatekeepers_2012
1374,special_interest,75,Shaun of the Dead,2004,https://www.rottentomatoes.com/m/shaun_of_the_dead
1375,special_interest,76,"20,000 Days on Earth",2014,https://www.rottentomatoes.com/m/20000_days_on_earth
1376,special_interest,77,Control Room,2004,https://www.rottentomatoes.com/m/control_room
1377,special_interest,78,Touching the Void,2004,https://www.rottentomatoes.com/m/touching_the_void
1378,special_interest,79,Born Into Brothels,2004,https://www.rottentomatoes.com/m/born_into_brothels
1379,special_interest,80,My Winnipeg,2007,https://www.rottentomatoes.com/m/1195800-my_winnipeg
1380,special_interest,81,Crumb,1995,https://www.rottentomatoes.com/m/crumb
1381,special_interest,82,I Am Divine,2013,https://www.rottentomatoes.com/m/i_am_divine
1382,special_interest,83,Manakamana,2014,https://www.rottentomatoes.com/m/manakamana
1383,special_interest,84,Cutie And The Boxer,2013,https://www.rottentomatoes.com/m/cutie_and_the_boxer
1384,special_interest,85,Deep Water,2006,https://www.rottentomatoes.com/m/10008507-deep_water
1385,special_interest,86,Brooklyn Castle,2012,https://www.rottentomatoes.com/m/brooklyn_castle_2012
1386,special_interest,87,The Last of the Unjust,2014,https://www.rottentomatoes.com/m/the_last_of_the_unjust
1387,special_interest,88,Good Hair,2009,https://www.rottentomatoes.com/m/good_hair
1388,special_interest,89,Up the Yangtze,2007,https://www.rottentomatoes.com/m/up_the_yangtze
1389,special_interest,90,5 Broken Cameras,2012,https://www.rottentomatoes.com/m/5_broken_cameras_2012
1390,special_interest,91,National Gallery,2014,https://www.rottentomatoes.com/m/national_gallery
1391,special_interest,92,Last Days in Vietnam,2014,https://www.rottentomatoes.com/m/last_days_in_vietnam
1392,special_interest,93,The Arbor,2011,https://www.rottentomatoes.com/m/the_arbor_2010
1393,special_interest,94,Plagues & Pleasures on the Salton Sea,2004,https://www.rottentomatoes.com/m/plagues_and_pleasures_on_the_salton_sea
1394,special_interest,95,Promises,2002,https://www.rottentomatoes.com/m/promises
1395,special_interest,96,Los Angeles Plays Itself,2003,https://www.rottentomatoes.com/m/los_angeles_plays_itself
1396,special_interest,97,The Endurance,2001,https://www.rottentomatoes.com/m/the-endurance
1397,special_interest,98,Super Size Me,2004,https://www.rottentomatoes.com/m/super_size_me
1398,special_interest,99,Crude,2009,https://www.rottentomatoes.com/m/10011003-crude
1399,special_interest,100,The Story of the Weeping Camel,2004,https://www.rottentomatoes.com/m/the_story_of_the_weeping_camel
1400,sports__fitness,1,Murderball,2005,https://www.rottentomatoes.com/m/murderball
1401,sports__fitness,2,Hoop Dreams,1994,https://www.rottentomatoes.com/m/hoop_dreams
1402,sports__fitness,3,Rocky,1976,https://www.rottentomatoes.com/m/1017776-rocky
1403,sports__fitness,4,When We Were Kings,1996,https://www.rottentomatoes.com/m/when_we_were_kings
1404,sports__fitness,5,The King of Kong: A Fistful of Quarters,2007,https://www.rottentomatoes.com/m/king_of_kong
1405,sports__fitness,6,Undefeated,2012,https://www.rottentomatoes.com/m/undefeated_2012
1406,sports__fitness,7,The Life and Times of Hank Greenberg,2000,https://www.rottentomatoes.com/m/the_life_and_times_of_hank_greenberg
1407,sports__fitness,8,Surfwise,2007,https://www.rottentomatoes.com/m/surfwise
1408,sports__fitness,9,The Fighter,2010,https://www.rottentomatoes.com/m/the_fighter_2011
1409,sports__fitness,10,Battle of the Sexes,2017,https://www.rottentomatoes.com/m/battle_of_the_sexes
1410,sports__fitness,11,Touching the Void,2004,https://www.rottentomatoes.com/m/touching_the_void
1411,sports__fitness,12,The Crash Reel,2013,https://www.rottentomatoes.com/m/the_crash_reel_2013
1412,sports__fitness,13,Sugar,2008,https://www.rottentomatoes.com/m/10009355-sugar
1413,sports__fitness,14,The Damned United,2009,https://www.rottentomatoes.com/m/damned_united
1414,sports__fitness,15,Boxing Gym,2010,https://www.rottentomatoes.com/m/boxing_gym
1415,sports__fitness,16,Red Army,2015,https://www.rottentomatoes.com/m/red_army_2015
1416,sports__fitness,17,Senna,2011,https://www.rottentomatoes.com/m/senna
1417,sports__fitness,18,Riding Giants,2004,https://www.rottentomatoes.com/m/riding_giants
1418,sports__fitness,19,Dogtown and Z-Boys,2001,https://www.rottentomatoes.com/m/dogtown_and_zboys
1419,sports__fitness,20,The Color of Money,1986,https://www.rottentomatoes.com/m/color_of_money
1420,sports__fitness,21,Tristram Shandy: A Cock & Bull Story,2005,https://www.rottentomatoes.com/m/tristram_shandy_a_cock_and_bull_story
1421,sports__fitness,22,Hoosiers,1986,https://www.rottentomatoes.com/m/hoosiers
1422,sports__fitness,23,Up for Grabs,2005,https://www.rottentomatoes.com/m/up_for_grabs
1423,sports__fitness,24,Field of Dreams,1989,https://www.rottentomatoes.com/m/field_of_dreams
1424,sports__fitness,25,Girlfight,2000,https://www.rottentomatoes.com/m/girlfight
1425,sports__fitness,26,The Heart of the Game,2005,https://www.rottentomatoes.com/m/the-heart-of-the-game
1426,sports__fitness,27,Chariots of Fire,1981,https://www.rottentomatoes.com/m/chariots_of_fire
1427,sports__fitness,28,Tyson,2009,https://www.rottentomatoes.com/m/1208128-tyson
1428,sports__fitness,29,The Hurricane,1999,https://www.rottentomatoes.com/m/1093641-hurricane
1429,sports__fitness,30,Looking for Eric,2010,https://www.rottentomatoes.com/m/looking_for_eric
1430,sports__fitness,31,Major League,1989,https://www.rottentomatoes.com/m/major_league
1431,sports__fitness,32,Goon,2012,https://www.rottentomatoes.com/m/goon
1432,sports__fitness,33,The Armstrong Lie,2013,https://www.rottentomatoes.com/m/the_armstrong_lie_2013
1433,sports__fitness,34,Beyond the Mat,1999,https://www.rottentomatoes.com/m/beyond_the_mat
1434,sports__fitness,35,The Boxer,1997,https://www.rottentomatoes.com/m/the_boxer
1435,sports__fitness,36,Invictus,2009,https://www.rottentomatoes.com/m/invictus
1436,sports__fitness,37,Fed Up,2014,https://www.rottentomatoes.com/m/fed_up_2014
1437,sports__fitness,38,A League of Their Own,1992,https://www.rottentomatoes.com/m/league_of_their_own
1438,sports__fitness,39,Step Into Liquid,2003,https://www.rottentomatoes.com/m/step_into_liquid
1439,sports__fitness,40,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,2006,https://www.rottentomatoes.com/m/10006849-once_in_a_lifetime
1440,sports__fitness,41,Stoked: The Rise and Fall of Gator,2003,https://www.rottentomatoes.com/m/stoked_the_rise_and_fall_of_gator
1441,sports__fitness,42,Talladega Nights: The Ballad of Ricky Bobby,2006,https://www.rottentomatoes.com/m/talladega_nights_the_ballad_of_ricky_bobby
1442,sports__fitness,43,Invincible,2006,https://www.rottentomatoes.com/m/invincible
1443,sports__fitness,44,Gunnin' for That #1 Spot,2008,https://www.rottentomatoes.com/m/gunnin_for_that_1_spot
1444,sports__fitness,45,Ultimate X: The Movie,2002,https://www.rottentomatoes.com/m/ultimate_x_the_movie
1445,sports__fitness,46,The Blind Side,2009,https://www.rottentomatoes.com/m/1212694-blind_side
1446,sports__fitness,47,More Than a Game,2009,https://www.rottentomatoes.com/m/more_than_a_game
1447,sports__fitness,48,Secretariat,2010,https://www.rottentomatoes.com/m/secretariat
1448,sports__fitness,49,The Sandlot,1993,https://www.rottentomatoes.com/m/sandlot
1449,sports__fitness,50,Dust to Glory,2005,https://www.rottentomatoes.com/m/dust_to_glory
1450,sports__fitness,51,NASCAR: The IMAX Experience,2004,https://www.rottentomatoes.com/m/nascar_the_imax_experience
1451,sports__fitness,52,Glory Road,2006,https://www.rottentomatoes.com/m/1155467-glory_road
1452,sports__fitness,53,Because of Winn-Dixie,2005,https://www.rottentomatoes.com/m/because_of_winndixie
1453,sports__fitness,54,The Perfect Game,2010,https://www.rottentomatoes.com/m/1197992-perfect_game
1454,sports__fitness,55,Steep,2007,https://www.rottentomatoes.com/m/steep
1455,sports__fitness,56,First Descent,2005,https://www.rottentomatoes.com/m/first_descent
1456,sports__fitness,57,Soul Surfer,2011,https://www.rottentomatoes.com/m/soul_surfer
